"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"11858","up",FALSE,0.812342921496416,12,1291,1,0.000774593338497289,0.0833333333333333,"GO:0001767","GO:BP","establishment of lymphocyte polarity",16178,438,"GO:0030010, GO:0046649"
"11859","up",FALSE,0.812342921496416,12,1291,1,0.000774593338497289,0.0833333333333333,"GO:0051764","GO:BP","actin crosslink formation",16178,14378,"GO:0007015"
"11860","up",FALSE,0.812342921496416,12,1291,1,0.000774593338497289,0.0833333333333333,"GO:0002281","GO:BP","macrophage activation involved in immune response",16178,820,"GO:0002275, GO:0002366, GO:0042116"
"11861","up",FALSE,0.812342921496416,12,1291,1,0.000774593338497289,0.0833333333333333,"GO:0010766","GO:BP","negative regulation of sodium ion transport",16178,4437,"GO:0002028, GO:0006814, GO:0043271"
"11862","up",FALSE,0.812342921496416,12,1291,1,0.000774593338497289,0.0833333333333333,"GO:2000193","GO:BP","positive regulation of fatty acid transport",16178,26204,"GO:0015908, GO:0032370, GO:0032892, GO:2000191"
"11863","up",FALSE,0.812342921496416,12,1291,1,0.000774593338497289,0.0833333333333333,"GO:0015015","GO:BP","heparan sulfate proteoglycan biosynthetic process, enzymatic modification",16178,4853,"GO:0015012, GO:0030201"
"11864","up",FALSE,0.812342921496416,12,1291,1,0.000774593338497289,0.0833333333333333,"GO:0008356","GO:BP","asymmetric cell division",16178,3211,"GO:0051301"
"11865","up",FALSE,0.812342921496416,12,1291,1,0.000774593338497289,0.0833333333333333,"GO:0030431","GO:BP","sleep",16178,7037,"GO:0032501"
"11866","up",FALSE,0.812342921496416,12,1291,1,0.000774593338497289,0.0833333333333333,"GO:0017062","GO:BP","respiratory chain complex III assembly",16178,5342,"GO:0017004"
"11867","up",FALSE,0.812342921496416,26,1291,2,0.00154918667699458,0.0769230769230769,"GO:0045823","GO:BP","positive regulation of heart contraction",16178,12039,"GO:0008016, GO:0060047, GO:1903524"
"11868","up",FALSE,0.812342921496416,12,1291,1,0.000774593338497289,0.0833333333333333,"GO:0043117","GO:BP","positive regulation of vascular permeability",16178,10892,"GO:0043114"
"11869","up",FALSE,0.812342921496416,12,1291,1,0.000774593338497289,0.0833333333333333,"GO:2001046","GO:BP","positive regulation of integrin-mediated signaling pathway",16178,26976,"GO:0007229, GO:0009967, GO:2001044"
"11870","up",FALSE,0.812342921496416,12,1291,1,0.000774593338497289,0.0833333333333333,"GO:1900116","GO:BP","extracellular negative regulation of signal transduction",16178,20895,"GO:0009968, GO:1900115"
"15252","up",FALSE,0.814964473516314,23,644,2,0.0031055900621118,0.0869565217391304,"WP:WP4790","WP","FGF23 signaling in hypophosphatemic rickets and related disorders",8286,524,"WP:000000"
"13803","up",FALSE,0.815013527679356,44,820,5,0.00609756097560976,0.113636363636364,"REAC:R-HSA-8854214","REAC","TBC/RABGAPs",10842,2349,"REAC:R-HSA-9007101"
"13804","up",FALSE,0.815013527679356,33,820,4,0.0048780487804878,0.121212121212121,"REAC:R-HSA-5673000","REAC","RAF activation",10842,1788,"REAC:R-HSA-5673001"
"11871","up",FALSE,0.815795854165853,54,1291,4,0.00309837335398916,0.0740740740740741,"GO:0031638","GO:BP","zymogen activation",16178,7510,"GO:0016485"
"11872","up",FALSE,0.815795854165853,54,1291,4,0.00309837335398916,0.0740740740740741,"GO:0002312","GO:BP","B cell activation involved in immune response",16178,851,"GO:0002285, GO:0042113"
"11873","up",FALSE,0.815795854165853,54,1291,4,0.00309837335398916,0.0740740740740741,"GO:0051653","GO:BP","spindle localization",16178,14321,"GO:0022402, GO:0051640"
"11874","up",FALSE,0.815795854165853,54,1291,4,0.00309837335398916,0.0740740740740741,"GO:0052372","GO:BP","modulation by symbiont of entry into host",16178,14581,"GO:0043903, GO:0044409"
"11875","up",FALSE,0.816281689386564,81,1291,6,0.00464756003098373,0.0740740740740741,"GO:0043473","GO:BP","pigmentation",16178,11074,"GO:0008150"
"11876","up",FALSE,0.817426473351999,121,1291,9,0.0069713400464756,0.0743801652892562,"GO:0008361","GO:BP","regulation of cell size",16178,3215,"GO:0032535"
"11877","up",FALSE,0.819044318613689,200,1291,15,0.0116189000774593,0.075,"GO:0042886","GO:BP","amide transport",16178,10780,"GO:0071705"
"11878","up",FALSE,0.823088169120384,68,1291,5,0.00387296669248644,0.0735294117647059,"GO:0021543","GO:BP","pallium development",16178,6356,"GO:0021537, GO:0048856"
"11879","up",FALSE,0.824863741538995,95,1291,7,0.00542215336948102,0.0736842105263158,"GO:0010469","GO:BP","regulation of signaling receptor activity",16178,4209,"GO:0009966, GO:0065009"
"15253","up",FALSE,0.82558529453356,10,644,1,0.0015527950310559,0.1,"WP:WP5104","WP","Acquired partial lipodystrophy Barraquer Simons syndrome",8286,641,"WP:000000"
"15254","up",FALSE,0.82558529453356,37,644,3,0.0046583850931677,0.0810810810810811,"WP:WP127","WP","IL 5 signaling pathway",8286,8,"WP:000000"
"15255","up",FALSE,0.82558529453356,37,644,3,0.0046583850931677,0.0810810810810811,"WP:WP2447","WP","Amyotrophic lateral sclerosis ALS ",8286,118,"WP:000000"
"15256","up",FALSE,0.82558529453356,10,644,1,0.0015527950310559,0.1,"WP:WP5050","WP","TCA cycle in senescence",8286,612,"WP:000000"
"15257","up",FALSE,0.82558529453356,37,644,3,0.0046583850931677,0.0810810810810811,"WP:WP49","WP","IL 2 signaling pathway",8286,562,"WP:000000"
"11880","up",FALSE,0.826287427978967,135,1291,10,0.00774593338497289,0.0740740740740741,"GO:0007009","GO:BP","plasma membrane organization",16178,2652,"GO:0010256, GO:0061024"
"11881","up",FALSE,0.82676093329854,227,1291,17,0.0131680867544539,0.0748898678414097,"GO:0006260","GO:BP","DNA replication",16178,2098,"GO:0006259"
"11882","up",FALSE,0.827151486572921,27,1291,2,0.00154918667699458,0.0740740740740741,"GO:0086010","GO:BP","membrane depolarization during action potential",16178,18407,"GO:0001508, GO:0051899"
"11883","up",FALSE,0.827151486572921,27,1291,2,0.00154918667699458,0.0740740740740741,"GO:0006734","GO:BP","NADH metabolic process",16178,2463,"GO:0019674"
"11884","up",FALSE,0.827151486572921,41,1291,3,0.00232378001549187,0.0731707317073171,"GO:0090199","GO:BP","regulation of release of cytochrome c from mitochondria",16178,18630,"GO:0001836, GO:0010821"
"11885","up",FALSE,0.827151486572921,27,1291,2,0.00154918667699458,0.0740740740740741,"GO:0016180","GO:BP","snRNA processing",16178,5222,"GO:0016073, GO:0034470"
"11886","up",FALSE,0.827151486572921,27,1291,2,0.00154918667699458,0.0740740740740741,"GO:0032511","GO:BP","late endosome to vacuole transport via multivesicular body sorting pathway",16178,7892,"GO:0032509, GO:0045324"
"11887","up",FALSE,0.827151486572921,41,1291,3,0.00232378001549187,0.0731707317073171,"GO:0031529","GO:BP","ruffle organization",16178,7456,"GO:0120036"
"11888","up",FALSE,0.827151486572921,27,1291,2,0.00154918667699458,0.0740740740740741,"GO:0010453","GO:BP","regulation of cell fate commitment",16178,4195,"GO:0045165, GO:0050793, GO:0050794"
"11889","up",FALSE,0.827151486572921,27,1291,2,0.00154918667699458,0.0740740740740741,"GO:0051491","GO:BP","positive regulation of filopodium assembly",16178,14201,"GO:0046847, GO:0051489, GO:0120034"
"11890","up",FALSE,0.827151486572921,27,1291,2,0.00154918667699458,0.0740740740740741,"GO:0032770","GO:BP","positive regulation of monooxygenase activity",16178,8088,"GO:0032768, GO:0051353"
"11891","up",FALSE,0.827151486572921,41,1291,3,0.00232378001549187,0.0731707317073171,"GO:0007405","GO:BP","neuroblast proliferation",16178,2936,"GO:0048699, GO:0061351"
"11892","up",FALSE,0.827151486572921,27,1291,2,0.00154918667699458,0.0740740740740741,"GO:0006730","GO:BP","one-carbon metabolic process",16178,2462,"GO:0044237, GO:0044281"
"11893","up",FALSE,0.827151486572921,41,1291,3,0.00232378001549187,0.0731707317073171,"GO:0051353","GO:BP","positive regulation of oxidoreductase activity",16178,14128,"GO:0043085, GO:0051341"
"11894","up",FALSE,0.827151486572921,214,1291,16,0.0123934934159566,0.0747663551401869,"GO:0018108","GO:BP","peptidyl-tyrosine phosphorylation",16178,5416,"GO:0006468, GO:0018212"
"11895","up",FALSE,0.827151486572921,27,1291,2,0.00154918667699458,0.0740740740740741,"GO:0034311","GO:BP","diol metabolic process",16178,8856,"GO:0019751"
"11896","up",FALSE,0.827151486572921,27,1291,2,0.00154918667699458,0.0740740740740741,"GO:0021545","GO:BP","cranial nerve development",16178,6358,"GO:0021675"
"11897","up",FALSE,0.827151486572921,41,1291,3,0.00232378001549187,0.0731707317073171,"GO:0007140","GO:BP","male meiotic nuclear division",16178,2742,"GO:0022412, GO:0048232, GO:0140013"
"11898","up",FALSE,0.827151486572921,27,1291,2,0.00154918667699458,0.0740740740740741,"GO:0034315","GO:BP","regulation of Arp2/3 complex-mediated actin nucleation",16178,8860,"GO:0034314, GO:0051125"
"11899","up",FALSE,0.827687749379713,82,1291,6,0.00464756003098373,0.0731707317073171,"GO:1905954","GO:BP","positive regulation of lipid localization",16178,25705,"GO:0010876, GO:0048518, GO:1905952"
"11900","up",FALSE,0.827687749379713,82,1291,6,0.00464756003098373,0.0731707317073171,"GO:0002027","GO:BP","regulation of heart rate",16178,635,"GO:0008016, GO:0065008"
"11901","up",FALSE,0.828764508288142,55,1291,4,0.00309837335398916,0.0727272727272727,"GO:0048278","GO:BP","vesicle docking",16178,13045,"GO:0016192, GO:0140056"
"11902","up",FALSE,0.828764508288142,55,1291,4,0.00309837335398916,0.0727272727272727,"GO:0032722","GO:BP","positive regulation of chemokine production",16178,8043,"GO:0001819, GO:0032602, GO:0032642"
"11903","up",FALSE,0.828764508288142,55,1291,4,0.00309837335398916,0.0727272727272727,"GO:0097352","GO:BP","autophagosome maturation",16178,19160,"GO:0016236, GO:0032984"
"11904","up",FALSE,0.828764508288142,55,1291,4,0.00309837335398916,0.0727272727272727,"GO:0060193","GO:BP","positive regulation of lipase activity",16178,14891,"GO:0051345, GO:0060191"
"11905","up",FALSE,0.828764508288142,55,1291,4,0.00309837335398916,0.0727272727272727,"GO:0060261","GO:BP","positive regulation of transcription initiation by RNA polymerase II",16178,14944,"GO:0006367, GO:0045944, GO:0060260, GO:2000144"
"11906","up",FALSE,0.828764508288142,55,1291,4,0.00309837335398916,0.0727272727272727,"GO:0032371","GO:BP","regulation of sterol transport",16178,7797,"GO:0015918, GO:0032368"
"11907","up",FALSE,0.828764508288142,55,1291,4,0.00309837335398916,0.0727272727272727,"GO:1903078","GO:BP","positive regulation of protein localization to plasma membrane",16178,23328,"GO:0072659, GO:1903076, GO:1904377, GO:1905477"
"11908","up",FALSE,0.828764508288142,55,1291,4,0.00309837335398916,0.0727272727272727,"GO:0098773","GO:BP","skin epidermis development",16178,19430,"GO:0008544, GO:0043588, GO:0060429"
"11909","up",FALSE,0.828764508288142,55,1291,4,0.00309837335398916,0.0727272727272727,"GO:0032374","GO:BP","regulation of cholesterol transport",16178,7800,"GO:0030301, GO:0032371"
"11910","up",FALSE,0.828764508288142,109,1291,8,0.00619674670797831,0.073394495412844,"GO:0072655","GO:BP","establishment of protein localization to mitochondrion",16178,17994,"GO:0070585, GO:0072594"
"15258","up",FALSE,0.831272277813519,24,644,2,0.0031055900621118,0.0833333333333333,"WP:WP5074","WP","Kallmann syndrome",8286,622,"WP:000000"
"15259","up",FALSE,0.831272277813519,51,644,4,0.0062111801242236,0.0784313725490196,"WP:WP2267","WP","Synaptic vesicle pathway",8286,86,"WP:000000"
"15260","up",FALSE,0.831272277813519,104,644,8,0.0124223602484472,0.0769230769230769,"WP:WP1544","WP","MicroRNAs in cardiomyocyte hypertrophy",8286,31,"WP:000000"
"15261","up",FALSE,0.831272277813519,24,644,2,0.0031055900621118,0.0833333333333333,"WP:WP2035","WP","Follicle stimulating hormone FSH signaling pathway",8286,68,"WP:000000"
"15262","up",FALSE,0.831272277813519,183,644,14,0.0217391304347826,0.0765027322404372,"WP:WP4223","WP","Ras signaling",8286,369,"WP:000000"
"11911","up",FALSE,0.83217960254059,215,1291,16,0.0123934934159566,0.0744186046511628,"GO:0110053","GO:BP","regulation of actin filament organization",16178,19940,"GO:0007015, GO:0032956, GO:1902903"
"13805","up",FALSE,0.832425802614283,13,820,2,0.0024390243902439,0.153846153846154,"REAC:R-HSA-1963642","REAC","PI3K events in ERBB2 signaling",10842,1622,"REAC:R-HSA-1227986"
"13806","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9652282","REAC","Drug-mediated inhibition of ERBB2 signaling",10842,778,"REAC:R-HSA-1227986"
"13807","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-1296061","REAC","HCN channels",10842,1058,"REAC:R-HSA-1296071"
"13808","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9665246","REAC","Resistance of ERBB2 KD mutants to neratinib",10842,2001,"REAC:R-HSA-9665230"
"13809","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9679514","REAC","SARS-CoV-1 Genome Replication and Transcription",10842,2046,"REAC:R-HSA-9678108"
"13810","up",FALSE,0.832425802614283,13,820,2,0.0024390243902439,0.153846153846154,"REAC:R-HSA-9679504","REAC","Translation of Replicase and Assembly of the Replication Transcription Complex",10842,2491,"REAC:R-HSA-9678108"
"13811","up",FALSE,0.832425802614283,23,820,3,0.00365853658536585,0.130434782608696,"REAC:R-HSA-9637690","REAC","Response of Mtb to phagocytosis",10842,2022,"REAC:R-HSA-9635486"
"13812","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9665247","REAC","Resistance of ERBB2 KD mutants to osimertinib",10842,2002,"REAC:R-HSA-9665230"
"13813","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9665244","REAC","Resistance of ERBB2 KD mutants to sapitinib",10842,2003,"REAC:R-HSA-9665230"
"13814","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9665251","REAC","Resistance of ERBB2 KD mutants to lapatinib",10842,2000,"REAC:R-HSA-9665230"
"13815","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9665737","REAC","Drug resistance in ERBB2 TMD/JMD mutants",10842,771,"REAC:R-HSA-1227990"
"13816","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-69560","REAC","Transcriptional activation of p53 responsive genes  ",10842,2475,"REAC:R-HSA-69563"
"13817","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9665249","REAC","Resistance of ERBB2 KD mutants to afatinib",10842,1999,"REAC:R-HSA-9665230"
"13818","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9694682","REAC","SARS-CoV-2 Genome Replication and Transcription",10842,2054,"REAC:R-HSA-9772572"
"13819","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9665250","REAC","Resistance of ERBB2 KD mutants to AEE788",10842,1998,"REAC:R-HSA-9665230"
"13820","up",FALSE,0.832425802614283,24,820,3,0.00365853658536585,0.125,"REAC:R-HSA-400685","REAC","Sema4D in semaphorin signaling",10842,2122,"REAC:R-HSA-373755"
"13821","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9665230","REAC","Drug resistance in ERBB2 KD mutants",10842,770,"REAC:R-HSA-1227990"
"13822","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-8849474","REAC","PTK6 Activates STAT3",10842,1654,"REAC:R-HSA-8848021"
"13823","up",FALSE,0.832425802614283,35,820,4,0.0048780487804878,0.114285714285714,"REAC:R-HSA-3232142","REAC","SUMOylation of ubiquitinylation proteins",10842,2111,"REAC:R-HSA-3108232"
"13824","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9682706","REAC","Replication of the SARS-CoV-1 genome",10842,1994,"REAC:R-HSA-9679514"
"13825","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9758919","REAC","Epithelial-Mesenchymal Transition (EMT) during gastrulation",10842,824,"REAC:R-HSA-9758941"
"13826","up",FALSE,0.832425802614283,24,820,3,0.00365853658536585,0.125,"REAC:R-HSA-4090294","REAC","SUMOylation of intracellular receptors",10842,2107,"REAC:R-HSA-3108232"
"13827","up",FALSE,0.832425802614283,35,820,4,0.0048780487804878,0.114285714285714,"REAC:R-HSA-9706574","REAC","RHOBTB GTPase Cycle",10842,1810,"REAC:R-HSA-9012999"
"13828","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9694686","REAC","Replication of the SARS-CoV-2 genome",10842,1995,"REAC:R-HSA-9694682"
"13829","up",FALSE,0.832425802614283,24,820,3,0.00365853658536585,0.125,"REAC:R-HSA-9734009","REAC","Defective Intrinsic Pathway for Apoptosis",10842,558,"REAC:R-HSA-9645723"
"13830","up",FALSE,0.832425802614283,46,820,5,0.00609756097560976,0.108695652173913,"REAC:R-HSA-1227986","REAC","Signaling by ERBB2",10842,2164,"REAC:R-HSA-9006934"
"13831","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9665233","REAC","Resistance of ERBB2 KD mutants to trastuzumab",10842,2005,"REAC:R-HSA-9665230"
"13832","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9665245","REAC","Resistance of ERBB2 KD mutants to tesevatinib",10842,2004,"REAC:R-HSA-9665230"
"13833","up",FALSE,0.832425802614283,57,820,6,0.00731707317073171,0.105263157894737,"REAC:R-HSA-380108","REAC","Chemokine receptors bind chemokines",10842,338,"REAC:R-HSA-375276"
"13834","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-211163","REAC","AKT-mediated inactivation of FOXO1A",10842,13,"REAC:R-HSA-210745"
"13835","up",FALSE,0.832425802614283,46,820,5,0.00609756097560976,0.108695652173913,"REAC:R-HSA-69236","REAC","G1 Phase",10842,968,"REAC:R-HSA-453279"
"13836","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-5221030","REAC","TET1,2,3 and TDG demethylate DNA",10842,2352,"REAC:R-HSA-212165"
"13837","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-8866906","REAC","TFAP2 (AP-2) family regulates transcription of other transcription factors",10842,2355,"REAC:R-HSA-8864260"
"13838","up",FALSE,0.832425802614283,13,820,2,0.0024390243902439,0.153846153846154,"REAC:R-HSA-111461","REAC","Cytochrome c-mediated apoptotic response",10842,410,"REAC:R-HSA-111471"
"13839","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-1169092","REAC","Activation of RAS in B cells",10842,93,"REAC:R-HSA-1168372"
"13840","up",FALSE,0.832425802614283,276,820,24,0.0292682926829268,0.0869565217391304,"REAC:R-HSA-72203","REAC","Processing of Capped Intron-Containing Pre-mRNA",10842,1746,"REAC:R-HSA-8953854"
"13841","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-5368598","REAC","Negative regulation of TCF-dependent signaling by DVL-interacting proteins",10842,1529,"REAC:R-HSA-201681"
"13842","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-69895","REAC","Transcriptional  activation of  cell cycle inhibitor p21 ",10842,2468,"REAC:R-HSA-69560"
"13843","up",FALSE,0.832425802614283,13,820,2,0.0024390243902439,0.153846153846154,"REAC:R-HSA-1963640","REAC","GRB2 events in ERBB2 signaling",10842,991,"REAC:R-HSA-1227986"
"13844","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9018683","REAC","Biosynthesis of DPA-derived SPMs",10842,225,"REAC:R-HSA-9018678"
"13845","up",FALSE,0.832425802614283,46,820,5,0.00609756097560976,0.108695652173913,"REAC:R-HSA-69231","REAC","Cyclin D associated events in G1",10842,406,"REAC:R-HSA-69236"
"13846","up",FALSE,0.832425802614283,13,820,2,0.0024390243902439,0.153846153846154,"REAC:R-HSA-209543","REAC","p75NTR recruits signalling complexes",10842,2645,"REAC:R-HSA-193639"
"13847","up",FALSE,0.832425802614283,80,820,8,0.00975609756097561,0.1,"REAC:R-HSA-72202","REAC","Transport of Mature Transcript to Cytoplasm",10842,2507,"REAC:R-HSA-72203"
"13848","up",FALSE,0.832425802614283,24,820,3,0.00365853658536585,0.125,"REAC:R-HSA-3371571","REAC","HSF1-dependent transactivation",10842,1077,"REAC:R-HSA-3371556"
"13849","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9025094","REAC","Biosynthesis of DPAn-3 SPMs",10842,226,"REAC:R-HSA-9018683"
"13850","up",FALSE,0.832425802614283,69,820,7,0.00853658536585366,0.101449275362319,"REAC:R-HSA-167172","REAC","Transcription of the HIV genome",10842,2466,"REAC:R-HSA-162599"
"13851","up",FALSE,0.832425802614283,92,820,9,0.0109756097560976,0.0978260869565217,"REAC:R-HSA-1912408","REAC","Pre-NOTCH Transcription and Translation",10842,1736,"REAC:R-HSA-1912422"
"13852","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-2473224","REAC","Antagonism of Activin by Follistatin",10842,144,"REAC:R-HSA-1502540"
"13853","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-5603037","REAC","IRAK4 deficiency (TLR5)",10842,1125,"REAC:R-HSA-5602358"
"13854","up",FALSE,0.832425802614283,13,820,2,0.0024390243902439,0.153846153846154,"REAC:R-HSA-1433559","REAC","Regulation of KIT signaling",10842,1931,"REAC:R-HSA-1433557"
"13855","up",FALSE,0.832425802614283,4,820,1,0.00121951219512195,0.25,"REAC:R-HSA-9768777","REAC","Regulation of NPAS4 gene transcription",10842,1936,"REAC:R-HSA-9768759"
"11912","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0051290","GO:BP","protein heterotetramerization",16178,14070,"GO:0051262, GO:0051291"
"11913","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0010662","GO:BP","regulation of striated muscle cell apoptotic process",16178,4357,"GO:0010658, GO:0010660"
"11914","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0072273","GO:BP","metanephric nephron morphogenesis",16178,17816,"GO:0003338, GO:0072028, GO:0072210"
"11915","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0072567","GO:BP","chemokine (C-X-C motif) ligand 2 production",16178,17962,"GO:0032602"
"11916","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0030220","GO:BP","platelet formation",16178,6965,"GO:0030099, GO:0036344, GO:0048646"
"11917","up",FALSE,0.83311163796157,83,1291,6,0.00464756003098373,0.072289156626506,"GO:0000281","GO:BP","mitotic cytokinesis",16178,80,"GO:0061640, GO:1903047"
"11918","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0007100","GO:BP","mitotic centrosome separation",16178,2714,"GO:0051299, GO:0140014, GO:1903047"
"11919","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0072243","GO:BP","metanephric nephron epithelium development",16178,17786,"GO:0072009, GO:0072207"
"11920","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0010658","GO:BP","striated muscle cell apoptotic process",16178,4353,"GO:0010657"
"11921","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0030318","GO:BP","melanocyte differentiation",16178,7006,"GO:0050931"
"11922","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0042693","GO:BP","muscle cell fate commitment",16178,10652,"GO:0042692, GO:0045165"
"11923","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0034086","GO:BP","maintenance of sister chromatid cohesion",16178,8680,"GO:0007062, GO:0022402"
"11924","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0006465","GO:BP","signal peptide processing",16178,2230,"GO:0006518, GO:0016485"
"11925","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0000394","GO:BP","RNA splicing, via endonucleolytic cleavage and ligation",16178,121,"GO:0008380"
"11926","up",FALSE,0.83311163796157,216,1291,16,0.0123934934159566,0.0740740740740741,"GO:0018212","GO:BP","peptidyl-tyrosine modification",16178,5475,"GO:0018193"
"11927","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0034088","GO:BP","maintenance of mitotic sister chromatid cohesion",16178,8682,"GO:0007064, GO:0034086"
"11928","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:2000010","GO:BP","positive regulation of protein localization to cell surface",16178,26039,"GO:0034394, GO:1903829, GO:2000008"
"11929","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0009223","GO:BP","pyrimidine deoxyribonucleotide catabolic process",16178,3426,"GO:0006244, GO:0009219, GO:0009264, GO:0046386"
"11930","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:1902514","GO:BP","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel",16178,22881,"GO:0061577, GO:1903169"
"11931","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:2000341","GO:BP","regulation of chemokine (C-X-C motif) ligand 2 production",16178,26343,"GO:0032642, GO:0072567"
"11932","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:1902548","GO:BP","negative regulation of cellular response to vascular endothelial growth factor stimulus",16178,22901,"GO:0035924, GO:0090288, GO:1902547"
"11933","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0071071","GO:BP","regulation of phospholipid biosynthetic process",16178,16947,"GO:0008654, GO:0046890, GO:1903725"
"11934","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:1902969","GO:BP","mitotic DNA replication",16178,23225,"GO:0033260, GO:1903047"
"11935","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0036344","GO:BP","platelet morphogenesis",16178,9905,"GO:0000902"
"11936","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0048641","GO:BP","regulation of skeletal muscle tissue development",16178,13324,"GO:0007519, GO:1901861"
"11937","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0048596","GO:BP","embryonic camera-type eye morphogenesis",16178,13288,"GO:0031076, GO:0048048, GO:0048593"
"11938","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0060330","GO:BP","regulation of response to type II interferon",16178,15008,"GO:0034341, GO:0045088, GO:0060759"
"11939","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0060334","GO:BP","regulation of type II interferon-mediated signaling pathway",16178,15012,"GO:0001959, GO:0060330, GO:0060333"
"11940","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0032695","GO:BP","negative regulation of interleukin-12 production",16178,8017,"GO:0001818, GO:0032615, GO:0032655"
