"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"3606","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:0050891","GO:BP","multicellular organismal-level water homeostasis",16178,13770,"GO:0050878, GO:0140962"
"3607","down",FALSE,0.762881737174964,55,554,2,0.0036101083032491,0.0363636363636364,"GO:0006687","GO:BP","glycosphingolipid metabolic process",16178,2422,"GO:0006664, GO:0006665"
"3608","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:0051016","GO:BP","barbed-end actin filament capping",16178,13880,"GO:0051693"
"3609","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:0046164","GO:BP","alcohol catabolic process",16178,12333,"GO:0006066, GO:0044282, GO:1901616"
"3610","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:0010592","GO:BP","positive regulation of lamellipodium assembly",16178,4290,"GO:0010591, GO:0030032, GO:0120034, GO:1902745"
"3611","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:0030851","GO:BP","granulocyte differentiation",16178,7171,"GO:0002573"
"3612","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:0065005","GO:BP","protein-lipid complex assembly",16178,16383,"GO:0065003, GO:0071825"
"3613","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:0032309","GO:BP","icosanoid secretion",16178,7751,"GO:0046903, GO:0071715"
"3614","down",FALSE,0.762881737174964,116,554,4,0.0072202166064982,0.0344827586206897,"GO:0008277","GO:BP","regulation of G protein-coupled receptor signaling pathway",16178,3184,"GO:0007186, GO:0009966"
"3615","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:0003171","GO:BP","atrioventricular valve development",16178,1610,"GO:0003170"
"3616","down",FALSE,0.762881737174964,55,554,2,0.0036101083032491,0.0363636363636364,"GO:0048278","GO:BP","vesicle docking",16178,13045,"GO:0016192, GO:0140056"
"3617","down",FALSE,0.762881737174964,55,554,2,0.0036101083032491,0.0363636363636364,"GO:0070059","GO:BP","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",16178,16390,"GO:0034976, GO:0097193"
"3618","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:1903077","GO:BP","negative regulation of protein localization to plasma membrane",16178,23327,"GO:0072659, GO:1903076, GO:1904376, GO:1905476"
"3619","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:0010818","GO:BP","T cell chemotaxis",16178,4483,"GO:0048247, GO:0072678"
"3620","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:0042730","GO:BP","fibrinolysis",16178,10679,"GO:0030195"
"3621","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:0040036","GO:BP","regulation of fibroblast growth factor receptor signaling pathway",16178,10262,"GO:0008543, GO:0009966, GO:0090287"
"3622","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:0021885","GO:BP","forebrain cell migration",16178,6682,"GO:0016477, GO:0030900"
"3623","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:0060155","GO:BP","platelet dense granule organization",16178,14859,"GO:0033363"
"3624","down",FALSE,0.762881737174964,24,554,1,0.00180505415162455,0.0416666666666667,"GO:1900027","GO:BP","regulation of ruffle assembly",16178,20827,"GO:0097178, GO:0120032"
"3625","down",FALSE,0.762881737174964,55,554,2,0.0036101083032491,0.0363636363636364,"GO:2000401","GO:BP","regulation of lymphocyte migration",16178,26400,"GO:0071675, GO:0072676"
"3626","down",FALSE,0.762895046034619,207,554,7,0.0126353790613718,0.0338164251207729,"GO:0046651","GO:BP","lymphocyte proliferation",16178,12693,"GO:0032943, GO:0046649"
"5895","down",FALSE,0.763889682575856,24,451,1,0.00221729490022173,0.0416666666666667,"REAC:R-HSA-9648002","REAC","RAS processing",10842,1792,"REAC:R-HSA-5673001"
"5896","down",FALSE,0.763889682575856,24,451,1,0.00221729490022173,0.0416666666666667,"REAC:R-HSA-449836","REAC","Other interleukin signaling",10842,1601,"REAC:R-HSA-449147"
"5897","down",FALSE,0.763889682575856,24,451,1,0.00221729490022173,0.0416666666666667,"REAC:R-HSA-428930","REAC","Thromboxane signalling through TP receptor",10842,2433,"REAC:R-HSA-392518"
"5898","down",FALSE,0.763889682575856,24,451,1,0.00221729490022173,0.0416666666666667,"REAC:R-HSA-75876","REAC","Synthesis of very long-chain fatty acyl-CoAs",10842,2341,"REAC:R-HSA-75105"
"5899","down",FALSE,0.763889682575856,24,451,1,0.00221729490022173,0.0416666666666667,"REAC:R-HSA-9709603","REAC","Impaired BRCA2 binding to PALB2",10842,1138,"REAC:R-HSA-9701190"
"5900","down",FALSE,0.763889682575856,24,451,1,0.00221729490022173,0.0416666666666667,"REAC:R-HSA-9013508","REAC","NOTCH3 Intracellular Domain Regulates Transcription",10842,1488,"REAC:R-HSA-9012852"
"5901","down",FALSE,0.763889682575856,24,451,1,0.00221729490022173,0.0416666666666667,"REAC:R-HSA-425410","REAC","Metal ion SLC transporters",10842,1397,"REAC:R-HSA-425366"
"5902","down",FALSE,0.763889682575856,78,451,3,0.00665188470066519,0.0384615384615385,"REAC:R-HSA-3214858","REAC","RMTs methylate histone arginines",10842,1827,"REAC:R-HSA-3247509"
"3628","down",FALSE,0.764057002710227,86,554,3,0.00541516245487365,0.0348837209302326,"GO:0001678","GO:BP","intracellular glucose homeostasis",16178,387,"GO:0042593, GO:0055082"
"3629","down",FALSE,0.764057002710227,86,554,3,0.00541516245487365,0.0348837209302326,"GO:0032231","GO:BP","regulation of actin filament bundle assembly",16178,7692,"GO:0044087, GO:0051017, GO:0110053"
"3630","down",FALSE,0.764057002710227,86,554,3,0.00541516245487365,0.0348837209302326,"GO:0002824","GO:BP","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",16178,1341,"GO:0002460, GO:0002821, GO:0002822"
"6275","down",FALSE,0.766356623698131,7,366,1,0.00273224043715847,0.142857142857143,"WP:WP699","WP","Aflatoxin B1 metabolism",8286,832,"WP:000000"
"6276","down",FALSE,0.766356623698131,41,366,3,0.00819672131147541,0.0731707317073171,"WP:WP2636","WP","Common pathways underlying drug addiction",8286,140,"WP:000000"
"6277","down",FALSE,0.766356623698131,7,366,1,0.00273224043715847,0.142857142857143,"WP:WP3953","WP","mRNA protein and metabolite inducation pathway by cyclosporin A",8286,314,"WP:000000"
"6278","down",FALSE,0.766356623698131,7,366,1,0.00273224043715847,0.142857142857143,"WP:WP134","WP","Pentose phosphate metabolism",8286,10,"WP:000000"
"6279","down",FALSE,0.766356623698131,7,366,1,0.00273224043715847,0.142857142857143,"WP:WP5213","WP","Amino acid metabolism in triple negative breast cancer cells",8286,702,"WP:000000"
"3631","down",FALSE,0.768197861344208,117,554,4,0.0072202166064982,0.0341880341880342,"GO:0099504","GO:BP","synaptic vesicle cycle",16178,19651,"GO:0051649, GO:0099003"
"5903","down",FALSE,0.768580739021456,79,451,3,0.00665188470066519,0.0379746835443038,"REAC:R-HSA-2559586","REAC","DNA Damage/Telomere Stress Induced Senescence",10842,427,"REAC:R-HSA-2559583"
"3632","down",FALSE,0.768833350376394,418,554,14,0.0252707581227437,0.0334928229665072,"GO:0019221","GO:BP","cytokine-mediated signaling pathway",16178,5788,"GO:0007166, GO:0071345"
"5904","down",FALSE,0.768950538772354,25,451,1,0.00221729490022173,0.04,"REAC:R-HSA-933542","REAC","TRAF6 mediated NF-kB activation",10842,2391,"REAC:R-HSA-168928"
"5905","down",FALSE,0.768950538772354,25,451,1,0.00221729490022173,0.04,"REAC:R-HSA-9705462","REAC","Inactivation of CSF3 (G-CSF) signaling",10842,1144,"REAC:R-HSA-9674555"
"5906","down",FALSE,0.768950538772354,107,451,4,0.00886917960088692,0.0373831775700935,"REAC:R-HSA-937061","REAC","TRIF(TICAM1)-mediated TLR4 signaling ",10842,2395,"REAC:R-HSA-166166"
"5907","down",FALSE,0.768950538772354,25,451,1,0.00221729490022173,0.04,"REAC:R-HSA-9704331","REAC","Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function",10842,548,"REAC:R-HSA-9701193"
"5908","down",FALSE,0.768950538772354,80,451,3,0.00665188470066519,0.0375,"REAC:R-HSA-416482","REAC","G alpha (12/13) signalling events",10842,954,"REAC:R-HSA-388396"
"5909","down",FALSE,0.768950538772354,53,451,2,0.00443458980044346,0.0377358490566038,"REAC:R-HSA-2151201","REAC","Transcriptional activation of mitochondrial biogenesis",10842,2474,"REAC:R-HSA-1592230"
"5910","down",FALSE,0.768950538772354,25,451,1,0.00221729490022173,0.04,"REAC:R-HSA-392451","REAC","G beta:gamma signalling through PI3Kgamma",10842,961,"REAC:R-HSA-397795"
"5911","down",FALSE,0.768950538772354,107,451,4,0.00886917960088692,0.0373831775700935,"REAC:R-HSA-166166","REAC","MyD88-independent TLR4 cascade ",10842,1453,"REAC:R-HSA-166016"
"5912","down",FALSE,0.768950538772354,106,451,4,0.00886917960088692,0.0377358490566038,"REAC:R-HSA-168138","REAC","Toll Like Receptor 9 (TLR9) Cascade",10842,2445,"REAC:R-HSA-168898"
"5913","down",FALSE,0.768950538772354,25,451,1,0.00221729490022173,0.04,"REAC:R-HSA-9704646","REAC","Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function",10842,549,"REAC:R-HSA-9701193"
"5914","down",FALSE,0.768950538772354,25,451,1,0.00221729490022173,0.04,"REAC:R-HSA-9660826","REAC","Purinergic signaling in leishmaniasis infection",10842,1774,"REAC:R-HSA-9664424"
"5915","down",FALSE,0.768950538772354,53,451,2,0.00443458980044346,0.0377358490566038,"REAC:R-HSA-9700206","REAC","Signaling by ALK in cancer",10842,2151,"REAC:R-HSA-5663202"
"5916","down",FALSE,0.768950538772354,25,451,1,0.00221729490022173,0.04,"REAC:R-HSA-9664424","REAC","Cell recruitment (pro-inflammatory response)",10842,318,"REAC:R-HSA-9658195"
"5917","down",FALSE,0.768950538772354,25,451,1,0.00221729490022173,0.04,"REAC:R-HSA-9701192","REAC","Defective homologous recombination repair (HRR) due to BRCA1 loss of function",10842,683,"REAC:R-HSA-9675136"
"5919","down",FALSE,0.768950538772354,25,451,1,0.00221729490022173,0.04,"REAC:R-HSA-9701193","REAC","Defective homologous recombination repair (HRR) due to PALB2 loss of function",10842,685,"REAC:R-HSA-9675136"
"5920","down",FALSE,0.768950538772354,53,451,2,0.00443458980044346,0.0377358490566038,"REAC:R-HSA-9725370","REAC","Signaling by ALK fusions and activated point mutants",10842,2150,"REAC:R-HSA-9700206"
"5921","down",FALSE,0.768950538772354,25,451,1,0.00221729490022173,0.04,"REAC:R-HSA-156588","REAC","Glucuronidation",10842,1022,"REAC:R-HSA-156580"
"3633","down",FALSE,0.769864357363096,178,554,6,0.0108303249097473,0.0337078651685393,"GO:0045216","GO:BP","cell-cell junction organization",16178,11720,"GO:0034330"
"3634","down",FALSE,0.772007713743063,56,554,2,0.0036101083032491,0.0357142857142857,"GO:0006939","GO:BP","smooth muscle contraction",16178,2607,"GO:0006936"
"3635","down",FALSE,0.772007713743063,56,554,2,0.0036101083032491,0.0357142857142857,"GO:0042058","GO:BP","regulation of epidermal growth factor receptor signaling pathway",16178,10288,"GO:0007173, GO:1901184"
"3636","down",FALSE,0.772007713743063,56,554,2,0.0036101083032491,0.0357142857142857,"GO:0042093","GO:BP","T-helper cell differentiation",16178,10309,"GO:0002294"
"3637","down",FALSE,0.772007713743063,56,554,2,0.0036101083032491,0.0357142857142857,"GO:0006809","GO:BP","nitric oxide biosynthetic process",16178,2518,"GO:0044271, GO:0046209"
"3638","down",FALSE,0.772007713743063,148,554,5,0.00902527075812274,0.0337837837837838,"GO:0017157","GO:BP","regulation of exocytosis",16178,5350,"GO:0006887, GO:0060627, GO:1903530"
"3639","down",FALSE,0.772007713743063,56,554,2,0.0036101083032491,0.0357142857142857,"GO:0061951","GO:BP","establishment of protein localization to plasma membrane",16178,16236,"GO:0072659, GO:0090150"
"3640","down",FALSE,0.772007713743063,56,554,2,0.0036101083032491,0.0357142857142857,"GO:0002720","GO:BP","positive regulation of cytokine production involved in immune response",16178,1245,"GO:0001819, GO:0002367, GO:0002702, GO:0002718"
"3642","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0002455","GO:BP","humoral immune response mediated by circulating immunoglobulin",16178,985,"GO:0006959, GO:0016064"
"3643","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0031468","GO:BP","nuclear membrane reassembly",16178,7443,"GO:0071709, GO:0071763"
"3644","down",FALSE,0.77417945388911,240,554,8,0.0144404332129964,0.0333333333333333,"GO:1904951","GO:BP","positive regulation of establishment of protein localization",16178,24876,"GO:0045184, GO:0070201, GO:1903829"
"3645","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:1904353","GO:BP","regulation of telomere capping",16178,24366,"GO:0016233, GO:0032204"
"3646","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:1903901","GO:BP","negative regulation of viral life cycle",16178,23973,"GO:0019058, GO:0048525, GO:1903900"
"3647","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:1904888","GO:BP","cranial skeletal system development",16178,24826,"GO:0048856"
"3648","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0032814","GO:BP","regulation of natural killer cell activation",16178,8117,"GO:0030101, GO:0051249"
"3650","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0070536","GO:BP","protein K63-linked deubiquitination",16178,16665,"GO:0016579"
"3651","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:1900745","GO:BP","positive regulation of p38MAPK cascade",16178,21421,"GO:0038066, GO:0043410, GO:1900744"
"3652","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0043372","GO:BP","positive regulation of CD4-positive, alpha-beta T cell differentiation",16178,11004,"GO:0043367, GO:0043370, GO:0046638, GO:2000516"
"3653","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0042759","GO:BP","long-chain fatty acid biosynthetic process",16178,10700,"GO:0001676, GO:0006633"
"3654","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0036336","GO:BP","dendritic cell migration",16178,9898,"GO:0071674"
"3655","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0006940","GO:BP","regulation of smooth muscle contraction",16178,2608,"GO:0006937, GO:0006939"
"3656","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0071384","GO:BP","cellular response to corticosteroid stimulus",16178,17136,"GO:0031960, GO:0071383"
"3657","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0043279","GO:BP","response to alkaloid",16178,10953,"GO:0010243"
"3658","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0002701","GO:BP","negative regulation of production of molecular mediator of immune response",16178,1226,"GO:0002440, GO:0002698, GO:0002700, GO:0010629"
"3659","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0009072","GO:BP","aromatic amino acid metabolic process",16178,3285,"GO:0006520, GO:0006725, GO:0019752, GO:1901360, GO:1901564"
"3660","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0046688","GO:BP","response to copper ion",16178,12725,"GO:0010038"
"3661","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0055094","GO:BP","response to lipoprotein particle",16178,14709,"GO:0009719, GO:0010243"
"3662","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0090314","GO:BP","positive regulation of protein targeting to membrane",16178,18726,"GO:0006612, GO:0090313, GO:1904951, GO:1905477"
"3663","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0035335","GO:BP","peptidyl-tyrosine dephosphorylation",16178,9286,"GO:0006470"
"3664","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0050858","GO:BP","negative regulation of antigen receptor-mediated signaling pathway",16178,13741,"GO:0002683, GO:0009968, GO:0050851, GO:0050854"
"3665","down",FALSE,0.77417945388911,25,554,1,0.00180505415162455,0.04,"GO:0061383","GO:BP","trabecula morphogenesis",16178,15943,"GO:0009653"
"3666","down",FALSE,0.774710232299327,210,554,7,0.0126353790613718,0.0333333333333333,"GO:0032943","GO:BP","mononuclear cell proliferation",16178,8208,"GO:0070661"
"3667","down",FALSE,0.774710232299327,210,554,7,0.0126353790613718,0.0333333333333333,"GO:0051091","GO:BP","positive regulation of DNA-binding transcription factor activity",16178,13925,"GO:0044093, GO:0051090"
"3668","down",FALSE,0.775857527542818,331,554,11,0.01985559566787,0.0332326283987915,"GO:0015711","GO:BP","organic anion transport",16178,4890,"GO:0071702"
"3669","down",FALSE,0.775857527542818,331,554,11,0.01985559566787,0.0332326283987915,"GO:0090066","GO:BP","regulation of anatomical structure size",16178,18517,"GO:0065008"
"3670","down",FALSE,0.77613648324084,88,554,3,0.00541516245487365,0.0340909090909091,"GO:0048660","GO:BP","regulation of smooth muscle cell proliferation",16178,13343,"GO:0042127, GO:0048659"
"3671","down",FALSE,0.77613648324084,88,554,3,0.00541516245487365,0.0340909090909091,"GO:0007032","GO:BP","endosome organization",16178,2668,"GO:0010256, GO:0016050"
"3672","down",FALSE,0.77613648324084,88,554,3,0.00541516245487365,0.0340909090909091,"GO:0006400","GO:BP","tRNA modification",16178,2185,"GO:0008033, GO:0009451"
"3673","down",FALSE,0.776444158066891,119,554,4,0.0072202166064982,0.0336134453781513,"GO:1905039","GO:BP","carboxylic acid transmembrane transport",16178,24952,"GO:0046942, GO:1903825"
"3674","down",FALSE,0.776444158066891,57,554,2,0.0036101083032491,0.0350877192982456,"GO:0032272","GO:BP","negative regulation of protein polymerization",16178,7725,"GO:0031333, GO:0032271, GO:0051258"
"3675","down",FALSE,0.776444158066891,57,554,2,0.0036101083032491,0.0350877192982456,"GO:0009311","GO:BP","oligosaccharide metabolic process",16178,3494,"GO:0005975"
"3676","down",FALSE,0.776444158066891,57,554,2,0.0036101083032491,0.0350877192982456,"GO:0030032","GO:BP","lamellipodium assembly",16178,6893,"GO:0097581, GO:0120031"
"3677","down",FALSE,0.776444158066891,119,554,4,0.0072202166064982,0.0336134453781513,"GO:0015698","GO:BP","inorganic anion transport",16178,4877,"GO:0006810"
"3678","down",FALSE,0.776444158066891,57,554,2,0.0036101083032491,0.0350877192982456,"GO:0002224","GO:BP","toll-like receptor signaling pathway",16178,765,"GO:0002221"
"3679","down",FALSE,0.776444158066891,57,554,2,0.0036101083032491,0.0350877192982456,"GO:0031113","GO:BP","regulation of microtubule polymerization",16178,7283,"GO:0031110, GO:0032271, GO:0046785, GO:1902903"
"3680","down",FALSE,0.776444158066891,57,554,2,0.0036101083032491,0.0350877192982456,"GO:0030193","GO:BP","regulation of blood coagulation",16178,6941,"GO:0007596, GO:0032101, GO:0050818, GO:0061041, GO:1900046"
"5922","down",FALSE,0.777242620616804,54,451,2,0.00443458980044346,0.037037037037037,"REAC:R-HSA-1236394","REAC","Signaling by ERBB4",10842,2169,"REAC:R-HSA-9006934"
"5923","down",FALSE,0.780737396721216,26,451,1,0.00221729490022173,0.0384615384615385,"REAC:R-HSA-5223345","REAC","Miscellaneous transport and binding events",10842,1411,"REAC:R-HSA-382551"
"5924","down",FALSE,0.780737396721216,26,451,1,0.00221729490022173,0.0384615384615385,"REAC:R-HSA-211976","REAC","Endogenous sterols",10842,813,"REAC:R-HSA-211897"
"5925","down",FALSE,0.780737396721216,26,451,1,0.00221729490022173,0.0384615384615385,"REAC:R-HSA-354192","REAC","Integrin signaling",10842,1183,"REAC:R-HSA-162582, REAC:R-HSA-76009"
"5926","down",FALSE,0.780737396721216,26,451,1,0.00221729490022173,0.0384615384615385,"REAC:R-HSA-912526","REAC","Interleukin receptor SHC signaling",10842,1196,"REAC:R-HSA-451927, REAC:R-HSA-512988"
"3681","down",FALSE,0.78216869468192,182,554,6,0.0108303249097473,0.032967032967033,"GO:0019722","GO:BP","calcium-mediated signaling",16178,6232,"GO:0141124"
"3682","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:0008347","GO:BP","glial cell migration",16178,3207,"GO:0016477, GO:0042063"
"3683","down",FALSE,0.78216869468192,89,554,3,0.00541516245487365,0.0337078651685393,"GO:0030038","GO:BP","contractile actin filament bundle assembly",16178,6898,"GO:0051017"
"3684","down",FALSE,0.78216869468192,58,554,2,0.0036101083032491,0.0344827586206897,"GO:0045661","GO:BP","regulation of myoblast differentiation",16178,11908,"GO:0045445, GO:0045595"
"3685","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:0090025","GO:BP","regulation of monocyte chemotaxis",16178,18484,"GO:0002548, GO:0002688, GO:0071675"
"3686","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:1901186","GO:BP","positive regulation of ERBB signaling pathway",16178,21795,"GO:0009967, GO:0038127, GO:1901184"
"3687","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:0007202","GO:BP","activation of phospholipase C activity",16178,2790,"GO:0010863"
"3688","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:1901223","GO:BP","negative regulation of non-canonical NF-kappaB signal transduction",16178,21823,"GO:0038061, GO:1901222, GO:1902532"
"3689","down",FALSE,0.78216869468192,120,554,4,0.0072202166064982,0.0333333333333333,"GO:1903825","GO:BP","organic acid transmembrane transport",16178,23910,"GO:0015849, GO:0055085"
"3690","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:0009649","GO:BP","entrainment of circadian clock",16178,3604,"GO:0009605, GO:0042752"
"3691","down",FALSE,0.78216869468192,58,554,2,0.0036101083032491,0.0344827586206897,"GO:0016079","GO:BP","synaptic vesicle exocytosis",16178,5167,"GO:0007269, GO:0045055, GO:0051649, GO:0099003, GO:0099504, GO:0099643"
"3693","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:1905898","GO:BP","positive regulation of response to endoplasmic reticulum stress",16178,25657,"GO:0034976, GO:0048522, GO:0048584, GO:1905897"
"3694","down",FALSE,0.78216869468192,364,554,12,0.0216606498194946,0.032967032967033,"GO:0006397","GO:BP","mRNA processing",16178,2182,"GO:0006396, GO:0016071"
"3695","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:0048384","GO:BP","retinoic acid receptor signaling pathway",16178,13144,"GO:0030522"
"3696","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:0030511","GO:BP","positive regulation of transforming growth factor beta receptor signaling pathway",16178,7064,"GO:0007179, GO:0017015, GO:0090100, GO:1903846"
"3697","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:0071402","GO:BP","cellular response to lipoprotein particle stimulus",16178,17154,"GO:0051716"
"3698","down",FALSE,0.78216869468192,58,554,2,0.0036101083032491,0.0344827586206897,"GO:0035924","GO:BP","cellular response to vascular endothelial growth factor stimulus",16178,9668,"GO:0071363"
"3699","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:0039529","GO:BP","RIG-I signaling pathway",16178,10143,"GO:0002753"
"3700","down",FALSE,0.78216869468192,58,554,2,0.0036101083032491,0.0344827586206897,"GO:0002294","GO:BP","CD4-positive, alpha-beta T cell differentiation involved in immune response",16178,833,"GO:0002293, GO:0043367"
"3701","down",FALSE,0.78216869468192,89,554,3,0.00541516245487365,0.0337078651685393,"GO:0043149","GO:BP","stress fiber assembly",16178,10905,"GO:0030038, GO:0031032"
"3702","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:0035330","GO:BP","regulation of hippo signaling",16178,9281,"GO:0035329, GO:1902531"
"3703","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:1904376","GO:BP","negative regulation of protein localization to cell periphery",16178,24389,"GO:1903828, GO:1904375, GO:1990778"
"3704","down",FALSE,0.78216869468192,58,554,2,0.0036101083032491,0.0344827586206897,"GO:1900046","GO:BP","regulation of hemostasis",16178,20841,"GO:0007599, GO:0050789, GO:0050878"
"3705","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:1901797","GO:BP","negative regulation of signal transduction by p53 class mediator",16178,22275,"GO:0072331, GO:1901796, GO:1902532"
"3706","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:0018345","GO:BP","protein palmitoylation",16178,5558,"GO:0006497, GO:0043543"
"3707","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:1900151","GO:BP","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",16178,20928,"GO:0000288, GO:0043488"
"3708","down",FALSE,0.78216869468192,89,554,3,0.00541516245487365,0.0337078651685393,"GO:0046425","GO:BP","regulation of receptor signaling pathway via JAK-STAT",16178,12540,"GO:0007259, GO:1904892"
"3709","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:0010765","GO:BP","positive regulation of sodium ion transport",16178,4436,"GO:0002028, GO:0006814, GO:0043270"
"3710","down",FALSE,0.78216869468192,120,554,4,0.0072202166064982,0.0333333333333333,"GO:0008033","GO:BP","tRNA processing",16178,3132,"GO:0006399, GO:0034470"
"3711","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:0003230","GO:BP","cardiac atrium development",16178,1669,"GO:0003205"
"3712","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:0072529","GO:BP","pyrimidine-containing compound catabolic process",16178,17948,"GO:0044270, GO:0046700, GO:0072527, GO:1901361, GO:1901565"
"3713","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:1902230","GO:BP","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage",16178,22670,"GO:0008630, GO:1902229, GO:2001243"
"3714","down",FALSE,0.78216869468192,58,554,2,0.0036101083032491,0.0344827586206897,"GO:0051899","GO:BP","membrane depolarization",16178,14438,"GO:0042391"
"3715","down",FALSE,0.78216869468192,58,554,2,0.0036101083032491,0.0344827586206897,"GO:0033059","GO:BP","cellular pigmentation",16178,8293,"GO:0009987, GO:0043473"
"3716","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:1903846","GO:BP","positive regulation of cellular response to transforming growth factor beta stimulus",16178,23927,"GO:0048584, GO:0071560, GO:1903844"
"3717","down",FALSE,0.78216869468192,26,554,1,0.00180505415162455,0.0384615384615385,"GO:0009312","GO:BP","oligosaccharide biosynthetic process",16178,3495,"GO:0009311, GO:0016051"
"3719","down",FALSE,0.784357661212543,274,554,9,0.0162454873646209,0.0328467153284672,"GO:0032956","GO:BP","regulation of actin cytoskeleton organization",16178,8220,"GO:0030036, GO:0032970, GO:0051493"
"3720","down",FALSE,0.784503344679294,90,554,3,0.00541516245487365,0.0333333333333333,"GO:0048525","GO:BP","negative regulation of viral process",16178,13233,"GO:0016032, GO:0048519, GO:0050792"
